Year,Month,Running Month,Longitude,Latitude,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1,R-Median,R-S5,R-Mean,R-Observation number,R-Standard deviation,R-Mean day of the month,R-Fraction of daylight observations,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations
2004,12,24060,167.4,-24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.37,6.45,6.91,6.18,6.0,1.22,26.0,0.0,-1.2,1.37,2.02,0.2,6.0,3.04,26.0,0.0,2.37,5.78,6.56,4.32,6.0,3.95,26.0,0.0,1009.68,1010.5,1011.52,1011.13,7.0,2.27,26.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,-28.8,29.7,43.8,2.2,6.0,71.4,26.0,0.0,50.3,128.1,147.6,94.4,6.0,89.8,26.0,0.0,-18.9,20.1,30.8,2.3,6.0,47.6,26.0,0.0,34.3,86.9,100.4,64.4,6.0,60.3,26.0,0.0,-6.1,8.0,10.7,1.4,5.0,17.9,28.0,0.0,7.5,28.4,35.9,21.6,5.0,23.4,28.0,0.0,161.0,269.5,333.0,258.5,6.0,130.0,26.0,0.0,160.0,270.0,335.0,260.0,6.0,130.0,26.0,0.0
2004,12,24060,167.4,-18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.28,6.45,6.62,6.45,2.0,0.35,14.0,1.0,-6.05,-5.52,-4.99,-5.52,2.0,1.09,14.0,1.0,2.56,3.14,3.72,3.14,2.0,1.2,14.0,1.0,1011.86,1012.2,1012.54,1012.2,2.0,0.71,14.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,-157.9,-145.5,-133.1,-145.5,2.0,25.7,14.0,1.0,67.1,83.2,99.3,83.2,2.0,33.4,14.0,1.0,-98.5,-93.7,-89.0,-93.7,2.0,9.8,14.0,1.0,42.4,54.7,67.1,54.7,2.0,25.6,14.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,12,24060,167.4,-15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.66,28.05,28.22,27.97,6.0,0.31,6.0,0.3,26.85,27.8,28.75,27.78,23.0,0.9,20.0,0.7,17.48,18.52,18.98,18.21,23.0,1.01,20.0,0.7,72.6,76.1,83.9,78.0,23.0,6.3,20.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,12,24060,167.4,15.6,1.0,1.0,1.0,1.0,1.0,0.0,26.0,0.0,9.0,9.0,9.0,9.0,1.0,0.0,26.0,0.0,8.47,8.47,8.47,8.47,1.0,0.0,26.0,0.0,76.2,76.2,76.2,76.2,1.0,0.0,26.0,0.0,27.7,27.7,27.7,27.7,1.0,0.0,26.0,0.0,26.7,26.7,26.7,26.7,1.0,0.0,26.0,0.0,14.89,14.89,14.89,14.89,1.0,0.0,26.0,0.0,68.0,68.0,68.0,68.0,1.0,0.0,26.0,0.0,9.0,9.0,9.0,9.0,1.0,0.0,26.0,0.0,-9.0,-9.0,-9.0,-9.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,0.0,1008.0,1008.0,1008.0,1008.0,1.0,0.0,26.0,0.0,6.0,6.0,6.0,6.0,1.0,0.0,26.0,0.0,-81.0,-81.0,-81.0,-81.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,0.0,-240.3,-240.3,-240.3,-240.3,1.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,0.0,-134.0,-134.0,-134.0,-134.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,0.0,-76.2,-76.2,-76.2,-76.2,1.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,0.0,729.0,729.0,729.0,729.0,1.0,0.0,26.0,0.0,730.0,730.0,730.0,730.0,1.0,0.0,26.0,0.0
2004,12,24060,167.4,27.6,0.09,0.5,0.91,0.5,2.0,0.85,18.0,0.5,1.6,7.8,14.0,7.8,2.0,12.9,18.0,0.5,2.15,2.15,2.15,2.15,1.0,0.0,18.0,0.0,27.7,27.7,27.7,27.7,1.0,0.0,18.0,0.0,23.9,23.9,23.9,23.9,2.0,0.0,18.0,0.5,22.99,23.4,23.81,23.4,2.0,0.85,18.0,0.5,16.47,16.47,16.47,16.47,1.0,0.0,18.0,0.0,88.0,88.0,88.0,88.0,1.0,0.0,18.0,0.0,13.3,14.15,15.0,14.15,2.0,1.77,18.0,0.5,-5.78,-1.64,2.49,-1.64,2.0,8.56,18.0,0.5,12.31,12.73,13.14,12.73,2.0,0.86,18.0,0.5,1006.93,1007.85,1008.77,1007.85,2.0,1.91,18.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,-130.9,-34.8,61.2,-34.8,2.0,199.0,18.0,0.5,293.0,297.5,302.0,297.5,2.0,9.3,18.0,0.5,72.7,72.7,72.7,72.7,1.0,0.0,18.0,0.0,199.7,199.7,199.7,199.7,1.0,0.0,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,12,24060,167.4,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.17,12.0,15.37,10.04,5.0,6.24,4.0,0.8,-6.11,0.75,12.91,2.36,5.0,11.98,4.0,0.8,-4.66,-2.78,-0.82,-2.76,5.0,2.22,4.0,0.8,1011.54,1018.8,1023.01,1017.66,5.0,6.84,4.0,0.8,4.9,6.0,7.4,6.0,5.0,1.9,4.0,0.8,-85.8,1.1,178.0,31.6,5.0,178.6,4.0,0.8,-46.2,-32.0,-1.2,-25.5,5.0,23.3,4.0,0.8,-127.1,17.7,268.3,48.9,5.0,248.3,4.0,0.8,-97.8,-57.0,-19.5,-58.3,5.0,46.1,4.0,0.8,-113.7,-10.4,85.8,-13.9,3.0,146.2,4.0,0.7,-55.3,-47.5,-15.1,-35.5,3.0,31.2,4.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,12,24060,167.4,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.06,22.35,24.64,22.35,2.0,4.74,16.0,0.0,4.82,8.07,11.33,8.07,2.0,6.75,16.0,0.0,-21.69,-20.48,-19.27,-20.48,2.0,2.51,16.0,0.0,1010.79,1013.55,1016.31,1013.55,2.0,5.73,16.0,0.0,5.0,5.0,5.0,5.0,2.0,0.0,16.0,0.0,105.1,196.5,287.8,196.5,2.0,189.2,16.0,0.0,-537.6,-463.8,-389.9,-463.8,2.0,153.1,16.0,0.0,46.6,83.0,119.3,83.0,2.0,75.3,16.0,0.0,-225.2,-202.2,-179.1,-202.2,2.0,47.7,16.0,0.0,22.5,37.9,53.3,37.9,2.0,31.9,16.0,0.0,-101.9,-96.0,-90.1,-96.0,2.0,12.3,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,12,24060,167.4,39.5,-0.1,5.5,10.14,5.15,10.0,4.92,12.0,0.5,-2.0,47.8,117.9,60.6,10.0,75.8,12.0,0.5,3.29,6.07,8.08,5.93,8.0,2.67,12.0,0.6,22.7,57.2,94.5,61.0,8.0,34.4,12.0,0.6,9.83,14.7,18.57,14.68,10.0,3.88,12.0,0.5,7.98,9.8,13.14,9.78,12.0,3.79,14.0,0.4,4.13,4.89,7.54,5.53,10.0,1.8,14.0,0.5,60.7,69.1,81.8,72.2,10.0,12.8,14.0,0.5,6.54,10.8,18.25,11.59,12.0,5.49,14.0,0.4,-0.58,7.01,16.57,6.91,12.0,8.28,14.0,0.4,-7.54,-4.2,7.02,-1.26,12.0,7.37,14.0,0.4,1004.0,1011.4,1016.31,1012.21,12.0,9.08,14.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,-5.3,42.2,131.4,54.1,12.0,74.0,14.0,0.4,-54.0,-24.8,81.6,6.5,12.0,84.9,14.0,0.4,-5.4,16.8,54.1,21.7,10.0,33.1,14.0,0.5,-24.4,-11.1,65.4,11.5,10.0,48.5,14.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,12,24060,167.4,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,29.1,83.7,36.7,8.0,47.6,12.0,0.6,-40.2,-22.6,16.4,-14.8,8.0,37.2,12.0,0.6,303.0,1268.0,6093.0,2557.0,12.0,2867.0,14.0,0.4,305.0,1270.0,6095.0,2555.0,12.0,2865.0,14.0,0.4
2004,12,24060,167.4,52.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,20.6,23.51,20.85,6.0,3.17,20.0,0.3,-20.44,-15.73,-8.88,-12.01,6.0,14.41,20.0,0.3,-13.11,-7.05,9.0,-4.44,6.0,11.29,20.0,0.3,978.38,994.2,1019.21,997.07,6.0,18.94,20.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,-20.4,-15.6,2.1,-10.5,6.0,12.7,20.0,0.3,-8.7,-1.8,9.0,-0.9,6.0,8.6,20.0,0.3,-66.3,-64.5,-30.3,-44.9,6.0,44.7,20.0,0.3,-42.1,-21.1,37.3,-10.8,6.0,39.9,20.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,12,24060,167.4,53.3,1.15,2.0,3.0,2.2,9.0,1.15,20.0,0.3,7.9,26.8,53.0,30.2,9.0,23.1,20.0,0.3,1.37,1.89,2.46,1.9,8.0,0.62,22.0,0.3,10.3,23.0,47.8,26.1,8.0,17.7,22.0,0.3,3.0,3.2,4.22,3.72,9.0,1.0,20.0,0.3,0.27,2.0,2.47,1.52,9.0,1.08,20.0,0.3,2.98,3.02,3.34,3.11,8.0,0.34,22.0,0.3,67.9,71.3,82.5,74.6,8.0,13.3,22.0,0.3,7.42,11.3,18.23,12.5,9.0,5.63,20.0,0.3,-13.86,-6.93,0.77,-5.81,9.0,8.84,20.0,0.3,-11.63,-3.21,6.15,-3.0,9.0,9.01,20.0,0.3,1000.7,1008.0,1014.57,1006.43,9.0,12.54,20.0,0.3,6.0,7.0,8.0,7.0,9.0,1.0,20.0,0.3,-251.8,-70.1,7.8,-87.4,9.0,155.2,20.0,0.3,-221.4,-32.0,46.5,-59.6,9.0,151.7,20.0,0.3,-30.6,-6.9,3.6,-11.1,9.0,19.4,20.0,0.3,-6.6,0.0,11.2,-2.4,9.0,16.0,20.0,0.3,-39.8,-21.6,5.3,-17.0,8.0,28.0,22.0,0.3,-33.4,-11.5,17.0,-12.2,8.0,27.7,22.0,0.3,-36.4,-8.5,3.8,-11.8,8.0,23.2,22.0,0.3,-27.5,-6.1,12.0,-6.9,8.0,18.5,22.0,0.3,410.5,1443.0,6069.5,3029.5,9.0,3142.5,20.0,0.3,410.0,1445.0,6070.0,3030.0,9.0,3140.0,20.0,0.3
2004,12,24060,167.5,-77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.8,0.8,0.8,1.0,0.0,26.0,1.0,-0.64,0.35,1.34,0.35,2.0,2.05,26.0,1.0,2.11,2.11,2.11,2.11,1.0,0.0,26.0,1.0,59.4,59.4,59.4,59.4,1.0,0.0,26.0,1.0,2.26,2.6,2.94,2.6,2.0,0.71,26.0,1.0,-1.36,-0.96,-0.55,-0.96,2.0,0.84,26.0,1.0,-2.59,-2.38,-2.17,-2.38,2.0,0.44,26.0,1.0,995.06,996.25,997.44,996.25,2.0,2.47,26.0,1.0,8.0,8.0,8.0,8.0,2.0,0.0,26.0,1.0,-4.2,-2.8,-1.4,-2.8,2.0,2.9,26.0,1.0,-7.7,-6.3,-5.0,-6.3,2.0,2.8,26.0,1.0,-0.3,0.5,1.3,0.5,2.0,1.7,26.0,1.0,-2.7,-0.4,1.9,-0.4,2.0,4.7,26.0,1.0,-3.3,-3.3,-3.3,-3.3,1.0,0.0,26.0,1.0,-5.7,-5.7,-5.7,-5.7,1.0,0.0,26.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,12,24060,167.5,-51.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.48,13.65,13.82,13.65,2.0,0.35,12.0,1.0,5.06,5.73,6.39,5.73,2.0,1.38,12.0,1.0,11.84,12.33,12.83,12.33,2.0,1.03,12.0,1.0,987.81,991.05,994.29,991.05,2.0,6.72,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,12,24060,167.5,-37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.3,16.3,16.3,16.3,1.0,0.0,22.0,1.0,14.5,14.5,14.5,14.5,1.0,0.0,22.0,1.0,8.08,8.08,8.08,8.08,1.0,0.0,22.0,1.0,77.9,77.9,77.9,77.9,1.0,0.0,22.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,12,24060,167.5,-34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.4,51.6,53.7,51.6,2.0,4.4,10.0,0.5,15.0,47.4,79.7,47.4,2.0,67.0,10.0,0.5,1443.0,2986.0,3894.0,2707.5,5.0,1746.0,16.0,0.6,1445.0,2985.0,3895.0,2705.0,5.0,1745.0,16.0,0.6
2004,12,24060,167.5,-34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.11,14.4,15.67,12.88,5.0,4.58,16.0,0.6,-12.63,0.0,10.14,-0.77,5.0,11.84,16.0,0.6,3.24,7.2,10.11,6.89,5.0,5.3,16.0,0.6,1010.78,1013.9,1016.73,1013.62,6.0,4.56,18.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,-217.5,0.0,166.1,-14.5,5.0,204.5,16.0,0.6,55.0,124.6,158.8,110.4,5.0,77.2,16.0,0.6,19.4,61.1,100.2,59.8,3.0,59.2,10.0,0.3,14.4,45.5,86.6,50.4,3.0,53.1,10.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,12,24060,167.5,-27.1,-2.6,-2.6,-2.6,-2.6,1.0,0.0,26.0,1.0,-10.7,-10.7,-10.7,-10.7,1.0,0.0,26.0,1.0,3.59,3.59,3.59,3.59,1.0,0.0,26.0,1.0,14.7,14.7,14.7,14.7,1.0,0.0,26.0,1.0,24.4,24.4,24.4,24.4,1.0,0.0,26.0,1.0,27.0,27.0,27.0,27.0,1.0,0.0,26.0,1.0,15.45,15.45,15.45,15.45,1.0,0.0,26.0,1.0,69.7,69.7,69.7,69.7,1.0,0.0,26.0,1.0,4.1,4.1,4.1,4.1,1.0,0.0,26.0,1.0,-4.1,-4.1,-4.1,-4.1,1.0,0.0,26.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,1.0,1014.6,1014.6,1014.6,1014.6,1.0,0.0,26.0,1.0,4.0,4.0,4.0,4.0,1.0,0.0,26.0,1.0,-16.8,-16.8,-16.8,-16.8,1.0,0.0,26.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,1.0,-110.7,-110.7,-110.7,-110.7,1.0,0.0,26.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,1.0,-63.4,-63.4,-63.4,-63.4,1.0,0.0,26.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,1.0,-14.7,-14.7,-14.7,-14.7,1.0,0.0,26.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,1.0,69.0,69.0,69.0,69.0,1.0,0.0,26.0,1.0,70.0,70.0,70.0,70.0,1.0,0.0,26.0,1.0
2004,12,24060,167.5,-25.4,1.49,4.0,4.9,3.48,9.0,1.56,22.0,0.6,4.9,21.6,32.8,19.7,8.0,12.9,22.0,0.5,3.88,5.58,11.03,7.2,9.0,3.34,22.0,0.6,12.4,47.2,73.9,44.1,8.0,29.8,22.0,0.5,25.4,26.0,26.9,26.12,9.0,0.79,22.0,0.6,21.83,22.5,24.14,22.85,11.0,1.16,24.0,0.6,11.15,14.51,16.4,13.85,11.0,2.62,24.0,0.6,67.9,83.3,91.5,79.7,11.0,13.8,24.0,0.6,3.03,5.95,6.7,5.46,10.0,2.79,22.0,0.6,-5.13,0.17,3.54,-0.29,10.0,3.78,22.0,0.6,-2.83,3.99,4.91,2.25,10.0,4.58,22.0,0.6,1008.88,1010.0,1012.5,1010.71,11.0,1.94,24.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,-112.9,4.0,83.6,-5.1,10.0,84.5,22.0,0.6,-68.8,86.9,111.2,49.9,10.0,108.1,22.0,0.6,-57.2,6.0,55.6,3.2,10.0,48.8,22.0,0.6,-41.5,48.0,71.9,29.7,10.0,68.8,22.0,0.6,-56.6,-2.2,19.6,-15.4,8.0,35.6,22.0,0.5,-10.2,34.0,47.5,23.8,8.0,30.3,22.0,0.5,30.0,212.0,301.0,288.5,10.0,424.0,22.0,0.6,30.0,210.0,300.0,290.0,10.0,425.0,22.0,0.6
2004,12,24060,167.5,-20.4,0.16,0.5,0.7,0.43,3.0,0.4,20.0,1.0,0.5,1.6,2.7,1.6,3.0,1.6,20.0,1.0,3.93,4.7,4.97,4.46,3.0,0.78,20.0,1.0,16.9,19.3,22.5,19.7,3.0,4.1,20.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.3,-6.6,-4.0,-7.1,3.0,4.6,20.0,1.0,16.4,18.1,19.9,18.1,3.0,2.6,20.0,1.0,54.5,301.0,1326.5,620.5,5.0,678.5,18.0,0.8,55.0,300.0,1325.0,620.0,5.0,680.0,18.0,0.8
2004,12,24060,167.5,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,9.5,9.5,9.5,1.0,0.0,18.0,0.0,26.0,26.0,26.0,26.0,1.0,0.0,18.0,0.0,2385.5,2899.5,3413.5,2899.5,2.0,1064.5,18.0,0.5,2385.0,2900.0,3415.0,2900.0,2.0,1065.0,18.0,0.5
2004,12,24060,167.5,29.4,-1.05,0.0,2.06,0.59,7.0,2.42,18.0,0.4,-10.5,0.0,18.3,14.2,7.0,43.6,18.0,0.4,1.4,1.72,7.16,3.73,7.0,3.0,18.0,0.4,6.4,17.7,88.0,48.4,7.0,59.9,18.0,0.4,20.0,22.0,23.11,21.94,7.0,1.95,18.0,0.4,19.93,21.0,23.1,21.36,7.0,2.1,18.0,0.4,9.63,12.8,15.96,12.69,7.0,2.81,18.0,0.4,72.5,83.0,84.8,79.7,7.0,10.2,18.0,0.4,7.05,10.3,12.24,10.36,7.0,5.38,18.0,0.4,-6.49,3.85,7.18,2.5,7.0,9.72,18.0,0.4,-3.93,2.05,7.89,1.43,7.0,7.07,18.0,0.4,1014.36,1015.8,1022.03,1017.76,7.0,4.06,18.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,-121.5,88.6,149.9,53.3,7.0,197.1,18.0,0.4,-73.5,43.0,167.0,36.7,7.0,149.7,18.0,0.4,-62.4,61.4,91.1,40.2,7.0,107.5,18.0,0.4,-39.1,18.8,102.3,23.6,7.0,91.8,18.0,0.4,-35.1,5.5,17.9,8.5,7.0,69.8,18.0,0.4,-22.1,6.4,13.6,-8.2,7.0,35.8,18.0,0.4,358.5,1092.5,2013.5,2017.5,7.0,3296.5,18.0,0.4,360.0,1095.0,2015.0,2015.0,7.0,3295.0,18.0,0.4
2004,12,24060,167.5,30.1,-1.19,-0.3,0.59,-0.3,2.0,1.84,6.0,0.5,-1.1,1.7,4.4,1.7,2.0,5.7,6.0,0.5,5.84,5.84,5.84,5.84,1.0,0.0,4.0,0.0,33.3,33.3,33.3,33.3,1.0,0.0,4.0,0.0,22.0,22.0,22.0,22.0,2.0,0.0,6.0,0.5,20.69,21.0,21.95,21.38,5.0,1.26,4.0,0.8,10.59,10.78,11.33,10.95,3.0,0.56,4.0,0.7,69.6,71.7,73.9,71.8,3.0,3.2,4.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,12,24060,167.5,33.6,1.17,4.0,4.81,2.94,5.0,2.87,12.0,0.2,1.9,49.2,66.7,36.7,5.0,42.3,12.0,0.2,3.32,6.38,7.1,5.24,5.0,2.67,12.0,0.2,20.8,77.6,98.4,65.2,5.0,48.6,12.0,0.2,17.89,20.0,20.0,19.14,5.0,1.18,12.0,0.2,14.27,16.0,18.1,16.2,5.0,2.59,12.0,0.2,6.68,8.09,10.49,8.5,5.0,2.47,12.0,0.2,66.1,72.2,81.6,73.0,5.0,9.8,12.0,0.2,9.06,12.3,14.56,11.96,5.0,4.56,12.0,0.2,4.53,6.15,9.08,6.96,5.0,4.25,12.0,0.2,-11.1,-9.53,7.02,-3.3,5.0,10.36,12.0,0.2,1015.5,1018.0,1019.72,1017.72,5.0,3.49,12.0,0.2,0.0,3.0,6.7,3.4,5.0,3.6,12.0,0.2,44.3,75.6,143.8,98.0,5.0,94.9,12.0,0.2,-163.5,-104.8,65.7,-59.3,5.0,138.7,12.0,0.2,70.1,98.4,145.4,107.3,5.0,50.8,12.0,0.2,-160.4,-142.9,131.1,-34.2,5.0,173.2,12.0,0.2,35.9,49.8,74.7,53.6,5.0,21.2,12.0,0.2,-76.3,-64.2,76.8,-9.2,5.0,93.1,12.0,0.2,10.4,38.8,62.1,39.7,5.0,37.9,12.0,0.2,-74.3,-67.2,13.9,-37.7,5.0,49.9,12.0,0.2,912.5,1861.0,3493.5,2314.0,5.0,2348.0,12.0,0.2,915.0,1860.0,3495.0,2315.0,5.0,2350.0,12.0,0.2
